"GEO_ID","NAME","B17011_001E","B17011_001M","B17011_002E","B17011_002M","B17011_003E","B17011_003M","B17011_004E","B17011_004M","B17011_005E","B17011_005M",
"Geography","Geographic Area Name","Estimate!!Aggregate income deficit in the past 12 months:","Margin of Error!!Aggregate income deficit in the past 12 months:","Estimate!!Aggregate income deficit in the past 12 months:!!Married-couple family","Margin of Error!!Aggregate income deficit in the past 12 months:!!Married-couple family","Estimate!!Aggregate income deficit in the past 12 months:!!Other family:","Margin of Error!!Aggregate income deficit in the past 12 months:!!Other family:","Estimate!!Aggregate income deficit in the past 12 months:!!Other family:!!Male householder, no spouse present","Margin of Error!!Aggregate income deficit in the past 12 months:!!Other family:!!Male householder, no spouse present","Estimate!!Aggregate income deficit in the past 12 months:!!Other family:!!Female householder, no spouse present","Margin of Error!!Aggregate income deficit in the past 12 months:!!Other family:!!Female householder, no spouse present",
"1500000US150030062032","Block Group 2; Census Tract 62.03; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030063011","Block Group 1; Census Tract 63.01; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030063012","Block Group 2; Census Tract 63.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030063013","Block Group 3; Census Tract 63.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030063021","Block Group 1; Census Tract 63.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030063022","Block Group 2; Census Tract 63.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030064011","Block Group 1; Census Tract 64.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030064021","Block Group 1; Census Tract 64.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030064022","Block Group 2; Census Tract 64.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030064023","Block Group 3; Census Tract 64.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030064024","Block Group 4; Census Tract 64.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030065001","Block Group 1; Census Tract 65; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030065002","Block Group 2; Census Tract 65; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030067031","Block Group 1; Census Tract 67.03; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030067041","Block Group 1; Census Tract 67.04; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030067042","Block Group 2; Census Tract 67.04; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030067043","Block Group 3; Census Tract 67.04; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030067044","Block Group 4; Census Tract 67.04; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030067045","Block Group 5; Census Tract 67.04; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030068061","Block Group 1; Census Tract 68.06; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030068062","Block Group 2; Census Tract 68.06; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030068101","Block Group 1; Census Tract 68.10; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030068102","Block Group 2; Census Tract 68.10; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030068111","Block Group 1; Census Tract 68.11; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030068121","Block Group 1; Census Tract 68.12; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030068131","Block Group 1; Census Tract 68.13; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030068132","Block Group 2; Census Tract 68.13; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030068133","Block Group 3; Census Tract 68.13; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030068134","Block Group 4; Census Tract 68.13; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030068141","Block Group 1; Census Tract 68.14; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030068142","Block Group 2; Census Tract 68.14; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030068151","Block Group 1; Census Tract 68.15; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030068152","Block Group 2; Census Tract 68.15; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030068161","Block Group 1; Census Tract 68.16; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030068171","Block Group 1; Census Tract 68.17; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030068172","Block Group 2; Census Tract 68.17; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030068173","Block Group 3; Census Tract 68.17; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030068181","Block Group 1; Census Tract 68.18; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030068191","Block Group 1; Census Tract 68.19; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030068192","Block Group 2; Census Tract 68.19; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030069001","Block Group 1; Census Tract 69; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030069002","Block Group 2; Census Tract 69; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030069003","Block Group 3; Census Tract 69; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030070011","Block Group 1; Census Tract 70.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030070012","Block Group 2; Census Tract 70.01; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030070021","Block Group 1; Census Tract 70.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030070022","Block Group 2; Census Tract 70.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030071001","Block Group 1; Census Tract 71; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030071002","Block Group 2; Census Tract 71; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030073021","Block Group 1; Census Tract 73.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030073022","Block Group 2; Census Tract 73.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030073023","Block Group 3; Census Tract 73.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030073024","Block Group 4; Census Tract 73.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030074001","Block Group 1; Census Tract 74; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030074002","Block Group 2; Census Tract 74; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030075041","Block Group 1; Census Tract 75.04; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030075042","Block Group 2; Census Tract 75.04; Honolulu County; Hawaii","1261000","1152957","-","**","1261000","1152957","-","**","1261000","1152957",
"1500000US150030075071","Block Group 1; Census Tract 75.07; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030075072","Block Group 2; Census Tract 75.07; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030075073","Block Group 3; Census Tract 75.07; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030075074","Block Group 4; Census Tract 75.07; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030075081","Block Group 1; Census Tract 75.08; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030075082","Block Group 2; Census Tract 75.08; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030075083","Block Group 3; Census Tract 75.08; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030075084","Block Group 4; Census Tract 75.08; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030075085","Block Group 5; Census Tract 75.08; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030077011","Block Group 1; Census Tract 77.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030077012","Block Group 2; Census Tract 77.01; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030077013","Block Group 3; Census Tract 77.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030077021","Block Group 1; Census Tract 77.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030077022","Block Group 2; Census Tract 77.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030077023","Block Group 3; Census Tract 77.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030077024","Block Group 4; Census Tract 77.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030078041","Block Group 1; Census Tract 78.04; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030078042","Block Group 2; Census Tract 78.04; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030078071","Block Group 1; Census Tract 78.07; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030078072","Block Group 2; Census Tract 78.07; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030078073","Block Group 3; Census Tract 78.07; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030078074","Block Group 4; Census Tract 78.07; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030078075","Block Group 5; Census Tract 78.07; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030078081","Block Group 1; Census Tract 78.08; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030078082","Block Group 2; Census Tract 78.08; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030078083","Block Group 3; Census Tract 78.08; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030078091","Block Group 1; Census Tract 78.09; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030078092","Block Group 2; Census Tract 78.09; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030078093","Block Group 3; Census Tract 78.09; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030078121","Block Group 1; Census Tract 78.12; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030078122","Block Group 2; Census Tract 78.12; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030078131","Block Group 1; Census Tract 78.13; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030078132","Block Group 2; Census Tract 78.13; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030078133","Block Group 3; Census Tract 78.13; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030078141","Block Group 1; Census Tract 78.14; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030078142","Block Group 2; Census Tract 78.14; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030078151","Block Group 1; Census Tract 78.15; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030078161","Block Group 1; Census Tract 78.16; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030078162","Block Group 2; Census Tract 78.16; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030078163","Block Group 3; Census Tract 78.16; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030078171","Block Group 1; Census Tract 78.17; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030078172","Block Group 2; Census Tract 78.17; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030080011","Block Group 1; Census Tract 80.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030080012","Block Group 2; Census Tract 80.01; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030080021","Block Group 1; Census Tract 80.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030080022","Block Group 2; Census Tract 80.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030080051","Block Group 1; Census Tract 80.05; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030080052","Block Group 2; Census Tract 80.05; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030080053","Block Group 3; Census Tract 80.05; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030080054","Block Group 4; Census Tract 80.05; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030080081","Block Group 1; Census Tract 80.08; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030080082","Block Group 2; Census Tract 80.08; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030080091","Block Group 1; Census Tract 80.09; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030080092","Block Group 2; Census Tract 80.09; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030080101","Block Group 1; Census Tract 80.10; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030080102","Block Group 2; Census Tract 80.10; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030080111","Block Group 1; Census Tract 80.11; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030080121","Block Group 1; Census Tract 80.12; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030080122","Block Group 2; Census Tract 80.12; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030080131","Block Group 1; Census Tract 80.13; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030080132","Block Group 2; Census Tract 80.13; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030083011","Block Group 1; Census Tract 83.01; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030083012","Block Group 2; Census Tract 83.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030083013","Block Group 3; Census Tract 83.01; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030083014","Block Group 4; Census Tract 83.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030083021","Block Group 1; Census Tract 83.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030083022","Block Group 2; Census Tract 83.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030083023","Block Group 3; Census Tract 83.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030084051","Block Group 1; Census Tract 84.05; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030084052","Block Group 2; Census Tract 84.05; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030084053","Block Group 3; Census Tract 84.05; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030084071","Block Group 1; Census Tract 84.07; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030084072","Block Group 2; Census Tract 84.07; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030084081","Block Group 1; Census Tract 84.08; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030084082","Block Group 2; Census Tract 84.08; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030084083","Block Group 3; Census Tract 84.08; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030084101","Block Group 1; Census Tract 84.10; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030084102","Block Group 2; Census Tract 84.10; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030084111","Block Group 1; Census Tract 84.11; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030084112","Block Group 2; Census Tract 84.11; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030084113","Block Group 3; Census Tract 84.11; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030084131","Block Group 1; Census Tract 84.13; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030084132","Block Group 2; Census Tract 84.13; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030084141","Block Group 1; Census Tract 84.14; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030084151","Block Group 1; Census Tract 84.15; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030084152","Block Group 2; Census Tract 84.15; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030084161","Block Group 1; Census Tract 84.16; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030084162","Block Group 2; Census Tract 84.16; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030084171","Block Group 1; Census Tract 84.17; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030084172","Block Group 2; Census Tract 84.17; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030084173","Block Group 3; Census Tract 84.17; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030084181","Block Group 1; Census Tract 84.18; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030084182","Block Group 2; Census Tract 84.18; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030084183","Block Group 3; Census Tract 84.18; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030085021","Block Group 1; Census Tract 85.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030086091","Block Group 1; Census Tract 86.09; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030086101","Block Group 1; Census Tract 86.10; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030086111","Block Group 1; Census Tract 86.11; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030086231","Block Group 1; Census Tract 86.23; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030086232","Block Group 2; Census Tract 86.23; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030086233","Block Group 3; Census Tract 86.23; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030086234","Block Group 4; Census Tract 86.23; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030086241","Block Group 1; Census Tract 86.24; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030086242","Block Group 2; Census Tract 86.24; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030086251","Block Group 1; Census Tract 86.25; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030086252","Block Group 2; Census Tract 86.25; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030086261","Block Group 1; Census Tract 86.26; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030086262","Block Group 2; Census Tract 86.26; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030086271","Block Group 1; Census Tract 86.27; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030086272","Block Group 2; Census Tract 86.27; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030086273","Block Group 3; Census Tract 86.27; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030086274","Block Group 4; Census Tract 86.27; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030086275","Block Group 5; Census Tract 86.27; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030086281","Block Group 1; Census Tract 86.28; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030086282","Block Group 2; Census Tract 86.28; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030086291","Block Group 1; Census Tract 86.29; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030086301","Block Group 1; Census Tract 86.30; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030086302","Block Group 2; Census Tract 86.30; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030086311","Block Group 1; Census Tract 86.31; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030086312","Block Group 2; Census Tract 86.31; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030086321","Block Group 1; Census Tract 86.32; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030086322","Block Group 2; Census Tract 86.32; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030086323","Block Group 3; Census Tract 86.32; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030086324","Block Group 4; Census Tract 86.32; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030086331","Block Group 1; Census Tract 86.33; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030086341","Block Group 1; Census Tract 86.34; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030086342","Block Group 2; Census Tract 86.34; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030086343","Block Group 3; Census Tract 86.34; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030087021","Block Group 1; Census Tract 87.02; Honolulu County; Hawaii","314900","347905","314900","347905","-","**","-","**","-","**",
"1500000US150030087022","Block Group 2; Census Tract 87.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030087023","Block Group 3; Census Tract 87.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030087041","Block Group 1; Census Tract 87.04; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030087042","Block Group 2; Census Tract 87.04; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030087051","Block Group 1; Census Tract 87.05; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030087052","Block Group 2; Census Tract 87.05; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030087061","Block Group 1; Census Tract 87.06; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030087062","Block Group 2; Census Tract 87.06; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030087063","Block Group 3; Census Tract 87.06; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030087071","Block Group 1; Census Tract 87.07; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030087072","Block Group 2; Census Tract 87.07; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030087073","Block Group 3; Census Tract 87.07; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030087074","Block Group 4; Census Tract 87.07; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030088011","Block Group 1; Census Tract 88.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030088012","Block Group 2; Census Tract 88.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030088021","Block Group 1; Census Tract 88.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030088022","Block Group 2; Census Tract 88.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030088023","Block Group 3; Census Tract 88.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030089061","Block Group 1; Census Tract 89.06; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030089062","Block Group 2; Census Tract 89.06; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030089063","Block Group 3; Census Tract 89.06; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030089091","Block Group 1; Census Tract 89.09; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030089092","Block Group 2; Census Tract 89.09; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030089093","Block Group 3; Census Tract 89.09; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030089121","Block Group 1; Census Tract 89.12; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030089122","Block Group 2; Census Tract 89.12; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030089131","Block Group 1; Census Tract 89.13; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030089132","Block Group 2; Census Tract 89.13; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030089133","Block Group 3; Census Tract 89.13; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030089171","Block Group 1; Census Tract 89.17; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030089172","Block Group 2; Census Tract 89.17; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030089173","Block Group 3; Census Tract 89.17; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030089174","Block Group 4; Census Tract 89.17; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030089175","Block Group 5; Census Tract 89.17; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030089181","Block Group 1; Census Tract 89.18; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030089182","Block Group 2; Census Tract 89.18; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
